"e401k","inc","marr","male","age","fsize","nettfa","p401k","pira","incsq","agesq"
0,68.8980026245117,1,0,29,4,2.3989999294281,0,0,4746.9345703125,841
1,71.3759994506836,1,0,42,4,4.75,1,0,5094.533203125,1764
1,69.7799987792969,1,0,46,5,47.5979995727539,1,1,4869.248046875,2116
1,164.09700012207,1,0,36,2,523.534973144531,1,1,26927.826171875,1296
0,25.8449993133545,0,1,31,1,0,0,0,667.963989257812,961
1,39.3269996643066,0,1,35,1,7,1,0,1546.61291503906,1225
1,50.5200004577637,1,1,31,3,-1.11099994182587,0,0,2552.2705078125,961
0,53.6640014648438,1,0,32,2,1.5,0,0,2879.82495117188,1024
1,14.6789999008179,0,0,41,1,-1.58000004291534,0,0,215.473037719727,1681
0,31.8239994049072,1,1,28,5,-11,0,0,1012.76696777344,784
0,15.3299999237061,0,1,34,1,0.5,0,0,235.008895874023,1156
0,10.6949996948242,1,1,31,5,-3.26999998092651,0,0,114.383018493652,961
0,21.8910007476807,1,1,28,5,-11.3999996185303,0,0,479.215911865234,784
1,36.2099990844727,1,0,50,2,20.7999992370605,1,0,1311.1640625,2500
1,67.4879989624023,1,0,59,4,19.5,1,0,4554.6298828125,3481
1,33.9990005493164,0,1,30,1,3.1800000667572,1,0,1155.93200683594,900
1,43.0470008850098,0,0,29,1,13.0590000152588,1,0,1853.04431152344,841
1,20.5200004577637,0,0,53,2,-2.28999996185303,1,1,421.070404052734,2809
1,58.1640014648438,1,0,37,3,5.30000019073486,1,0,3383.05102539062,1369
0,35.5470008850098,1,0,63,3,30.5919990539551,0,1,1263.58923339844,3969
0,19.2600002288818,1,0,57,3,13,0,0,370.947601318359,3249
1,34.5449981689453,1,0,50,2,50.2480010986328,1,0,1193.35693359375,2500
1,45.0690002441406,0,0,43,1,-6.40000009536743,0,0,2031.21484375,1849
1,33.0839996337891,1,1,34,4,18,1,0,1094.55102539062,1156
0,14.039999961853,0,1,34,1,-0.200000002980232,0,0,197.121597290039,1156
0,37.3919982910156,1,0,43,6,10.8000001907349,0,1,1398.16149902344,1849
1,17.7600002288818,0,0,34,1,7.50699996948242,1,0,315.417602539062,1156
0,30.0450000762939,1,0,52,4,-5.90000009536743,0,1,902.702026367188,2704
0,33.1049995422363,1,1,34,5,0.0750000029802322,0,0,1095.94104003906,1156
0,30.0300006866455,0,1,51,3,18.7000007629395,0,1,901.800964355469,2601
0,13.2180004119873,0,0,62,2,0.0450000017881393,0,0,174.715530395508,3844
0,26.2679996490479,1,0,25,3,0,0,0,690.0078125,625
1,28.6590003967285,1,0,30,3,4,0,0,821.338317871094,900
0,13.1160001754761,1,0,31,7,0.5,0,0,172.02946472168,961
0,19.7639999389648,0,0,63,6,1,0,0,390.615692138672,3969
0,81.0749969482422,1,0,35,3,57.5,0,1,6573.1552734375,1225
0,36.5999984741211,0,0,25,1,10.9989995956421,0,0,1339.55993652344,625
1,91.2089996337891,1,0,34,2,82.6650009155273,1,1,8319.08203125,1156
0,28.8929996490479,1,0,52,3,8.35000038146973,0,0,834.805419921875,2704
0,47.8019981384277,1,0,33,6,11.6999998092651,0,0,2285.03100585938,1089
1,40.7669982910156,1,0,54,2,28.2469997406006,1,1,1661.94812011719,2916
1,54.6269989013672,0,0,44,1,62.1980018615723,1,1,2984.10913085938,1936
1,16.8600006103516,1,0,46,4,4,1,0,284.259613037109,2116
1,46.4669990539551,1,0,36,3,4.59999990463257,1,0,2159.18188476562,1296
0,47.390998840332,1,0,32,3,-2,0,0,2245.90673828125,1024
0,12.9329996109009,0,0,27,2,0.987999975681305,0,0,167.262481689453,729
1,19.4130001068115,0,0,34,1,1.30299997329712,1,0,376.864562988281,1156
0,16.1940002441406,0,0,29,3,0.00999999977648258,0,0,262.245635986328,841
0,48.060001373291,1,0,28,4,4.19999980926514,0,1,2309.763671875,784
1,39.1650009155273,1,0,40,4,2.71799993515015,1,0,1533.89733886719,1600
0,37.6080017089844,0,0,26,1,-18,0,0,1414.36181640625,676
0,44.8530006408691,1,1,31,4,-3.52999997138977,0,0,2011.79162597656,961
0,11.3940000534058,0,0,62,1,-0.0260000005364418,0,0,129.8232421875,3844
0,39.9780006408691,0,0,53,1,28,0,1,1598.24047851562,2809
1,52.5209999084473,1,0,54,4,-8.94799995422363,0,0,2758.45532226562,2916
1,81.6900024414062,1,0,57,4,98.9000015258789,1,1,6673.25634765625,3249
0,59.9010009765625,1,0,27,2,13.5,0,1,3588.1298828125,729
0,21.07200050354,1,0,60,2,2.59999990463257,0,0,444.029205322266,3600
1,55.3050003051758,1,0,36,3,17.5,1,1,3058.64306640625,1296
1,55.814998626709,1,0,40,4,54.0999984741211,1,1,3115.31396484375,1600
1,43.2809982299805,1,0,31,3,9.55000019073486,1,1,1873.24475097656,961
0,34.9199981689453,1,0,61,2,10,0,0,1219.40625,3721
1,69.1380004882812,1,0,43,3,9,1,0,4780.06298828125,1849
1,58.5,0,1,31,1,27,1,0,3422.25,961
1,46.8689994812012,1,0,44,2,20.6000003814697,1,1,2196.703125,1936
1,63.2610015869141,1,0,59,3,-31.5,1,0,4001.95434570312,3481
0,72.1050033569336,1,0,42,4,15.1999998092651,0,0,5199.13134765625,1764
0,27.492000579834,1,0,25,5,16.6000003814697,0,1,755.810119628906,625
1,36.2220001220703,1,0,47,5,-2.60599994659424,1,0,1312.03332519531,2209
1,22.0440006256104,1,0,44,4,9.64900016784668,1,0,485.937957763672,1936
0,25.2240009307861,1,0,32,4,-3.79999995231628,0,0,636.250244140625,1024
0,18.0750007629395,0,0,27,3,4.63800001144409,0,1,326.705657958984,729
1,26.3010005950928,1,0,54,2,3.87199997901917,1,0,691.742614746094,2916
0,15.5880002975464,0,0,59,1,15.5749998092651,0,0,242.985748291016,3481
0,46.3979988098145,1,0,30,4,1.38399994373322,0,0,2152.7744140625,900
0,47.193000793457,1,0,57,2,-86.5,0,0,2227.17944335938,3249
0,11.625,0,0,26,1,4.40999984741211,0,0,135.140625,676
0,19.9260005950928,0,1,25,1,-10.3000001907349,0,0,397.045501708984,625
1,75.6119995117188,1,0,52,2,6.69999980926514,1,0,5717.17431640625,2704
1,90.2580032348633,1,0,59,2,242.149993896484,1,1,8146.50732421875,3481
1,40.3889999389648,1,0,56,2,-6.05999994277954,1,0,1631.27136230469,3136
1,74.0910034179688,1,0,61,3,40.5,1,1,5489.4765625,3721
1,56.7779998779297,1,0,40,4,25.298999786377,0,1,3223.7412109375,1600
0,30.0750007629395,1,0,33,3,4.5,0,0,904.505676269531,1089
1,40.2000007629395,1,1,47,3,60.023998260498,1,0,1616.0400390625,2209
1,47.6160011291504,0,1,38,3,11,1,0,2267.28344726562,1444
1,58.7159996032715,1,0,59,2,4.59999990463257,1,1,3447.56860351562,3481
0,27.0359992980957,1,0,31,4,-0.540000021457672,0,0,730.945251464844,961
1,46.8899993896484,1,0,44,4,43.5,1,1,2198.67211914062,1936
0,42.3300018310547,1,0,36,5,3.40000009536743,0,1,1791.8291015625,1296
1,53.8950004577637,1,1,54,2,69.6989974975586,1,1,2904.67114257812,2916
1,23.8020000457764,1,0,37,3,-1.89999997615814,0,0,566.535217285156,1369
1,70.3919982910156,1,0,52,2,27.3320007324219,1,1,4955.033203125,2704
1,41.8139991760254,1,0,45,5,14,1,1,1748.41052246094,2025
1,33.4710006713867,1,0,58,3,7.34899997711182,1,0,1120.30786132812,3364
0,26.7329998016357,1,0,64,2,11.5349998474121,0,0,714.653259277344,4096
1,35.423999786377,1,0,52,3,53.7490005493164,0,0,1254.85974121094,2704
0,32.076000213623,0,1,54,3,-14.5780000686646,0,0,1028.86975097656,2916
0,40.3199996948242,1,0,54,6,-5.30000019073486,0,0,1625.70239257812,2916
1,17.496000289917,0,0,51,3,3.76099991798401,1,0,306.110015869141,2601
1,27.6840000152588,1,0,62,2,5.54500007629395,0,1,766.403869628906,3844
1,36.4080009460449,1,0,32,2,4.5,1,0,1325.54248046875,1024
0,13.7700004577637,0,0,28,1,0.0500000007450581,0,0,189.612915039062,784
0,25.8990001678467,0,1,29,1,-2.88100004196167,0,0,670.758239746094,841
1,34.5180015563965,1,0,26,3,3.88000011444092,1,0,1191.49243164062,676
1,46.1399993896484,1,0,52,2,1.99800002574921,0,0,2128.89965820312,2704
1,28.4699993133545,1,0,35,6,-1.79999995231628,0,0,810.540832519531,1225
0,11.0249996185303,1,0,27,3,-34.3819999694824,0,0,121.55061340332,729
0,51.4080009460449,1,0,34,2,14.9989995956421,0,0,2642.78247070312,1156
0,35.3400001525879,1,0,53,3,30.798999786377,0,0,1248.91564941406,2809
0,20.9759998321533,0,0,58,1,41.4990005493164,0,0,439.992553710938,3364
1,76.7040023803711,1,0,31,2,11.5,1,0,5883.50390625,961
0,40.0410003662109,0,0,52,3,24.6539993286133,0,0,1603.28173828125,2704
1,60.8819999694824,1,0,38,4,25.3640003204346,1,1,3706.61791992188,1444
0,35.1780014038086,1,0,39,5,2.69899988174438,0,1,1237.49182128906,1521
1,44.5019989013672,1,0,37,4,44.1479988098145,1,0,1980.42785644531,1369
1,45.689998626709,1,0,39,5,2.09999990463257,0,1,2087.57592773438,1521
1,71.0609970092773,1,0,33,5,6.40000009536743,0,0,5049.66552734375,1089
0,26.6219997406006,1,0,53,3,-0.800000011920929,0,0,708.730895996094,2809
0,22.2299995422363,1,0,48,6,2.99900007247925,0,1,494.172882080078,2304
0,40.8959999084473,1,0,40,5,4.25799989700317,0,0,1672.48278808594,1600
0,56.976001739502,1,0,47,3,10.9989995956421,0,0,3246.26489257812,2209
0,54.5849990844727,1,0,46,4,23.9489994049072,0,1,2979.52221679688,2116
0,54.7229995727539,1,1,43,3,4.94999980926514,0,1,2994.60668945312,1849
0,31.5750007629395,1,1,58,2,54.7000007629395,0,0,996.980651855469,3364
0,33.0900001525879,1,0,61,2,17.3959999084473,0,1,1094.94812011719,3721
0,37.6679992675781,1,0,37,3,-4.97499990463257,0,0,1418.87817382812,1369
1,75.056999206543,0,1,37,1,68.4229965209961,1,1,5633.55322265625,1369
0,28.1429996490479,1,0,38,4,0.200000002980232,0,0,792.028442382812,1444
1,22.9829998016357,0,0,64,2,4.40000009536743,1,1,528.21826171875,4096
1,64.0380020141602,1,0,36,4,-3.40000009536743,0,0,4100.86572265625,1296
0,34.3199996948242,1,0,55,3,52.5,0,1,1177.86242675781,3025
0,62.4360008239746,0,1,34,1,15,0,0,3898.25415039062,1156
0,21.0300006866455,1,0,49,6,-1.1360000371933,0,0,442.260925292969,2401
0,20.6429996490479,1,0,56,4,8.85000038146973,0,0,426.133422851562,3136
1,40.9589996337891,1,0,55,3,14.2559995651245,1,1,1677.6396484375,3025
0,32.3940010070801,0,0,37,3,33.5999984741211,0,0,1049.37133789062,1369
0,21.5249996185303,0,1,36,1,-2.67000007629395,0,1,463.325622558594,1296
1,52.5900001525879,1,0,49,2,14.5,1,0,2765.7080078125,2401
0,14.3100004196167,0,1,26,1,0.600000023841858,0,0,204.776107788086,676
0,24.8999996185303,0,1,26,2,0.254999995231628,0,0,620.010009765625,676
1,83.6100006103516,1,0,29,2,30.2000007629395,1,1,6990.63232421875,841
1,54.8400001525879,1,0,43,4,6.77799987792969,1,0,3007.42553710938,1849
0,75.1620025634766,1,0,51,2,27.298999786377,0,1,5649.32666015625,2601
0,29.6219997406006,0,0,40,2,10.3990001678467,0,1,877.462890625,1600
0,30.4979991912842,0,0,50,1,-0.575999975204468,0,0,930.1279296875,2500
1,39.060001373291,0,0,45,2,10.4230003356934,1,0,1525.68371582031,2025
0,41.0309982299805,0,1,29,1,2.79999995231628,0,0,1683.54284667969,841
0,30.5429992675781,0,1,48,1,47.3839988708496,0,0,932.874816894531,2304
0,39.6510009765625,0,0,48,2,1.49899995326996,0,0,1572.20190429688,2304
0,40.5120010375977,1,0,49,3,-0.790000021457672,0,0,1641.22216796875,2401
0,19.2509994506836,1,0,36,3,-4.50099992752075,0,0,370.600982666016,1296
0,37.1609992980957,1,0,30,2,21.3560009002686,0,0,1380.93981933594,900
1,89.9879989624023,1,0,58,2,99.3290023803711,1,1,8097.83984375,3364
1,69.6360015869141,1,0,36,4,90.1490020751953,1,0,4849.1728515625,1296
0,25.80299949646,0,1,29,1,21.1989994049072,0,0,665.794799804688,841
0,22.1940002441406,1,0,38,2,11.0989999771118,0,1,492.573638916016,1444
0,86.7600021362305,1,0,34,4,46.6689987182617,0,1,7527.2978515625,1156
1,45.4679985046387,1,0,44,7,-4.15000009536743,0,0,2067.3388671875,1936
1,49.359001159668,1,0,51,2,13.5,1,0,2436.31103515625,2601
0,43.3559989929199,0,0,57,2,11.7329998016357,0,0,1879.74267578125,3249
1,31.2900009155273,1,0,54,4,73.4990005493164,1,0,979.064147949219,2916
1,50.6100006103516,1,0,41,3,7.60900020599365,1,0,2561.3720703125,1681
0,19.2059993743896,1,0,29,5,-4.13500022888184,0,0,368.870422363281,841
0,15.0450000762939,1,0,36,7,-5.85099983215332,0,0,226.352020263672,1296
1,27.2310009002686,0,0,42,1,-1.89999997615814,0,0,741.527404785156,1764
1,30.5100002288818,0,1,38,2,7.28000020980835,1,0,930.860107421875,1444
1,51.7799987792969,1,0,34,4,73.4000015258789,1,0,2681.16821289062,1156
0,21.5820007324219,0,0,28,1,-3.28999996185303,0,0,465.782745361328,784
1,41.6069984436035,1,0,42,3,-1.72000002861023,1,1,1731.14233398438,1764
0,23.8500003814697,1,0,27,3,-12.0069999694824,0,0,568.822509765625,729
0,28.0890007019043,0,0,31,1,0.800000011920929,0,0,788.991943359375,961
1,13.8240003585815,1,0,36,6,-3.14299988746643,1,0,191.102981567383,1296
0,15.668999671936,1,0,28,5,0.149000003933907,0,0,245.517547607422,784
0,12.164999961853,1,0,48,5,-0.36599999666214,0,0,147.987228393555,2304
0,41.6940002441406,1,0,36,2,-1.70000004768372,0,0,1738.3896484375,1296
0,28.0499992370605,1,0,37,6,-2.20000004768372,0,0,786.802429199219,1369
0,19.9799995422363,1,0,30,5,0.0199999995529652,0,0,399.200378417969,900
1,63.4379997253418,1,0,48,4,22.5380001068115,1,1,4024.3798828125,2304
1,57.1920013427734,0,0,39,1,78,0,1,3270.92504882812,1521
0,19.0440006256104,0,0,40,4,0.0199999995529652,0,0,362.673950195312,1600
1,19.6499996185303,0,0,33,2,-7.40199995040894,1,0,386.122497558594,1089
1,17.1119995117188,0,0,46,2,0.349999994039536,0,0,292.820526123047,2116
0,18.0900001525879,1,1,27,5,-0.700999975204468,0,0,327.248107910156,729
0,13.7760000228882,0,0,59,1,13.4969997406006,0,0,189.778182983398,3481
1,48.7980003356934,1,1,27,1,-2.45000004768372,0,0,2381.24487304688,729
1,60.2669982910156,1,0,55,3,14.6000003814697,1,0,3632.11108398438,3025
0,86.2799987792969,1,1,32,4,15.8000001907349,0,0,7444.23828125,1024
0,13.1820001602173,1,0,25,3,0.48199999332428,0,0,173.765121459961,625
1,24.3150005340576,1,0,32,3,-5.18400001525879,0,0,591.21923828125,1024
1,77.1330032348633,1,0,29,2,3.95000004768372,1,0,5949.5,841
1,27.7530002593994,0,1,30,1,4.34999990463257,1,0,770.22900390625,900
0,36.0900001525879,1,0,26,2,-6.40000009536743,0,0,1302.48815917969,676
0,61.8629989624023,1,0,39,6,15.0500001907349,0,1,3827.03076171875,1521
0,42.8009986877441,1,0,28,2,3.90000009536743,0,0,1831.92553710938,784
0,16.3020000457764,1,0,25,6,-1.19000005722046,0,0,265.755218505859,625
1,28.3199996948242,1,0,38,3,-1,0,0,802.022399902344,1444
0,28.2959995269775,1,0,48,2,1.09800004959106,0,0,800.66357421875,2304
0,15.8760004043579,1,0,34,8,0.0130000002682209,0,0,252.047393798828,1156
0,28.7819995880127,1,0,35,5,-15.5649995803833,0,0,828.403503417969,1225
0,13.2030000686646,0,1,42,1,-3,0,0,174.319213867188,1764
1,62.4300003051758,1,0,28,3,91.9000015258789,1,1,3897.5048828125,784
1,39.6269989013672,1,0,36,3,22.4839992523193,1,0,1570.29907226562,1296
1,20.3999996185303,0,0,25,4,0.400000005960464,0,0,416.159973144531,625
0,25.2509994506836,1,0,50,4,0.0989999994635582,0,0,637.612976074219,2500
0,17.1359996795654,0,0,40,4,0,0,0,293.642486572266,1600
1,54.3390007019043,1,0,27,2,4.94399976730347,1,0,2952.72705078125,729
0,58.3199996948242,1,0,40,3,-0.100000001490116,0,0,3401.22241210938,1600
0,12.75,0,0,28,4,0.349999994039536,0,0,162.5625,784
0,40.5779991149902,1,0,50,2,46.8499984741211,0,1,1646.57397460938,2500
0,15.5520000457764,0,0,32,5,-0.204999998211861,0,0,241.864700317383,1024
0,78.5490036010742,1,0,36,2,-11.2700004577637,0,0,6169.94580078125,1296
0,19.3799991607666,0,1,25,1,0,0,0,375.584381103516,625
0,41.7900009155273,1,0,63,2,145.720001220703,0,1,1746.40417480469,3969
1,57.4799995422363,1,0,38,4,31.8479995727539,1,1,3303.95043945312,1444
1,44.1720008850098,1,0,50,5,18.8530006408691,1,1,1951.16564941406,2500
1,21.2159996032715,0,1,55,1,29.1219997406006,0,1,450.11865234375,3025
0,40.7999992370605,0,0,39,1,0.524999976158142,0,0,1664.63989257812,1521
1,32.0730018615723,1,0,52,5,-9.35799980163574,0,0,1028.67749023438,2704
0,11.3999996185303,0,0,36,2,0,0,0,129.959991455078,1296
1,89.3190002441406,1,0,37,7,2.5,0,0,7977.8837890625,1369
0,50.5499992370605,1,0,38,6,-2.89000010490417,0,0,2555.30249023438,1444
1,54.4860000610352,1,0,53,2,2.99900007247925,0,0,2968.72412109375,2809
0,32.5950012207031,1,0,48,4,1.01999998092651,0,0,1062.43408203125,2304
0,24.0480003356934,0,0,36,1,12.9399995803833,0,1,578.306335449219,1296
1,18.8369998931885,0,1,35,1,0.749000012874603,0,0,354.832550048828,1225
0,68.2200012207031,1,0,61,2,20.6000003814697,0,1,4653.96875,3721
0,12.0150003433228,0,1,40,1,-1.74199998378754,0,0,144.360229492188,1600
0,25.1070003509521,1,0,47,2,3.94899988174438,0,0,630.361450195312,2209
1,51.6450004577637,0,1,45,2,5.52099990844727,0,0,2667.2060546875,2025
0,35.0340003967285,1,0,44,4,-12.9700002670288,0,0,1227.38122558594,1936
0,19.9559993743896,1,0,51,3,2.90499997138977,0,0,398.241912841797,2601
0,24.2310009002686,1,0,37,4,-1.39999997615814,0,0,587.141418457031,1369
0,63.9720001220703,1,0,55,2,136.100006103516,0,1,4092.41674804688,3025
1,57.3300018310547,1,0,39,4,2.5,0,0,3286.72900390625,1521
0,28.8929996490479,1,0,55,4,16.7999992370605,0,0,834.805419921875,3025
0,28.0170001983643,1,0,64,2,66.8079986572266,0,1,784.952270507812,4096
0,46.6319999694824,1,0,50,2,20.2999992370605,0,0,2174.54345703125,2500
1,59.1870002746582,1,0,35,3,-9.70499992370605,1,0,3503.10107421875,1225
1,29.121000289917,1,0,41,4,1.39999997615814,1,0,848.032653808594,1681
0,28.1520004272461,1,0,45,3,0,0,0,792.53515625,2025
1,52.9230003356934,0,0,30,1,-9,0,0,2800.84399414062,900
0,14.460000038147,1,0,58,2,2,0,0,209.091598510742,3364
1,50.367000579834,1,0,29,5,18.8250007629395,1,1,2536.83471679688,841
0,101.945999145508,1,0,49,6,9.19900035858154,0,0,10392.986328125,2401
1,13.7700004577637,0,0,45,8,2.29999995231628,1,0,189.612915039062,2025
1,23.4810009002686,0,0,31,2,6.44199991226196,0,0,551.357421875,961
0,24.0599994659424,0,0,33,1,1.5,0,0,578.883544921875,1089
0,20.5739994049072,0,1,52,1,0,0,0,423.289459228516,2704
1,35.3279991149902,1,0,37,6,66.6740036010742,1,1,1248.06750488281,1369
1,28.6019992828369,0,0,45,2,10.8529996871948,0,0,818.074340820312,2025
1,55.4280014038086,1,0,49,3,54.9020004272461,1,1,3072.26342773438,2401
0,10.1999998092651,0,0,36,2,-0.449999988079071,0,0,104.039993286133,1296
1,50.3040008544922,1,0,62,2,15.1999998092651,0,0,2530.49243164062,3844
0,25.5,1,0,46,6,-14.8500003814697,0,0,650.25,2116
0,12.2399997711182,1,0,27,4,0,0,0,149.817596435547,729
1,35.0999984741211,1,0,42,4,13,1,0,1232.00988769531,1764
0,37.6500015258789,1,0,26,2,6.09999990463257,0,0,1417.52258300781,676
0,41.0639991760254,1,0,63,3,14.8990001678467,0,1,1686.25207519531,3969
0,84.6210021972656,1,0,33,4,5.80000019073486,0,0,7160.7138671875,1089
0,66.0210037231445,1,0,47,4,3.07800006866455,0,0,4358.77294921875,2209
0,33.7919998168945,1,0,47,6,0.449999988079071,0,0,1141.89929199219,2209
0,14.8290004730225,0,1,43,3,0.432000011205673,0,0,219.899261474609,1849
0,17.8500003814697,1,0,47,6,0,0,0,318.622528076172,2209
1,135.024002075195,1,0,45,4,-1.85099995136261,0,0,18231.48046875,2025
1,67.2119979858398,0,1,56,2,35,0,0,4517.45263671875,3136
0,25.3799991607666,1,0,30,3,0.109999999403954,0,0,644.144348144531,900
0,105.300003051758,1,0,45,2,93.3000030517578,0,1,11088.0908203125,2025
0,21.6599998474121,0,0,30,2,-0.200000002980232,0,0,469.155578613281,900
1,54.1650009155273,1,0,38,3,5.4980001449585,1,0,2933.84741210938,1444
1,35.7540016174316,0,1,50,2,9,0,0,1278.3486328125,2500
0,30.363000869751,1,0,28,2,0.0500000007450581,0,0,921.911804199219,784
0,21.4200000762939,0,0,47,1,0,0,0,458.81640625,2209
0,26.4750003814697,0,1,26,1,1.10000002384186,0,0,700.925659179688,676
1,45.9329986572266,1,0,32,2,12.3979997634888,1,0,2109.84033203125,1024
0,65.9489974975586,1,0,38,2,37.4990005493164,0,1,4349.2705078125,1444
1,42.6059989929199,1,0,51,2,16.0499992370605,1,0,1815.27111816406,2601
0,121.835998535156,1,0,53,3,82.6500015258789,0,1,14844.0107421875,2809
1,17.3400001525879,1,0,59,4,1.5,1,0,300.675598144531,3481
1,26.7390003204346,0,1,34,1,3.40000009536743,1,0,714.97412109375,1156
0,19.3619995117188,1,0,34,5,-0.975000023841858,0,0,374.887023925781,1156
0,22.4400005340576,1,0,60,2,-2.22499990463257,0,0,503.553619384766,3600
0,43.0859985351562,0,0,46,3,154.824996948242,0,0,1856.4033203125,2116
0,15.1199998855591,1,0,34,5,-16.826000213623,0,0,228.614395141602,1156
0,33.0750007629395,0,0,42,3,5.30000019073486,0,1,1093.95568847656,1764
1,36.2999992370605,1,0,46,2,9.39999961853027,1,0,1317.68994140625,2116
0,19.2000007629395,0,0,32,1,0,0,0,368.640014648438,1024
0,14.460000038147,1,0,36,4,1,0,0,209.091598510742,1296
0,25.0020008087158,1,0,31,4,-19.8400001525879,0,0,625.100036621094,961
0,14.5290002822876,0,0,32,4,0,0,0,211.091842651367,1024
1,44.5530014038086,1,1,46,2,-3.67499995231628,1,0,1984.96997070312,2116
1,27.2399997711182,0,1,62,1,130,1,0,742.017578125,3844
1,106.896003723145,1,0,52,6,93,1,1,11426.755859375,2704
1,111.636001586914,1,0,41,4,253.705001831055,1,1,12462.5966796875,1681
1,72.9000015258789,1,0,36,3,2.59999990463257,1,0,5314.41015625,1296
0,40.1640014648438,1,0,35,4,-2.25,0,0,1613.14697265625,1225
1,41.5169982910156,1,0,28,2,9.9399995803833,1,1,1723.6611328125,784
1,30.9599990844727,0,0,25,1,1.5,0,0,958.521545410156,625
0,34.9739990234375,1,0,48,4,1.04900002479553,0,0,1223.1806640625,2304
1,39.773998260498,1,1,29,3,9.24899959564209,1,0,1581.97094726562,841
0,15.3149995803833,0,1,26,1,-0.699999988079071,0,1,234.549209594727,676
0,70.322998046875,1,0,28,2,17.2649993896484,0,1,4945.32421875,784
